Date,Id,Total electricity consumption,Air Temperature,Radiant Temperature,Operative Temperature,Outside Dry-Bulb Temperature,Glazing,Walls,Ceilings (int),Floors (int),Ground Floors,Partitions (int),Roofs,External Infiltration,External Vent.,General Lighting,Computer + Equip,Occupancy,Solar Gains Interior Windows,Solar Gains Exterior Windows,Zone Sensible Heating,Zone Sensible Cooling,Sensible Cooling,Total Cooling,Mech Vent + Nat Vent + Infiltration
05/02/02,855,46.3,24,29.53,26.77,26.61,5.05,-2.03,-1.46,-1.6,-1.62,0.03,1.12,1.76,1.19,10.21,10.01,6.47,0.22,18.67,0,-47.31,-60.99,-107.95,6.36
05/02/02,856,46.16,24,29.65,26.83,26.38,5.01,-1.93,-1.27,-1.87,-2.12,0.04,1.02,1.6,1.29,10.21,10.01,6.47,0.22,20.26,0,-48.11,-60.54,-107.33,6.48
05/02/02,857,45.3,24,29.52,26.76,26.24,3.81,-1.01,0.18,0.03,-1.04,0.17,1.82,1.51,2.31,10.21,10.01,6.47,0.15,14.26,0,-48.16,-59.84,-103.47,6.96
05/02/02,858,39.18,24,29.08,26.54,25.95,2.26,0.35,2.09,2.5,0.13,0.35,2.54,1.32,0.73,10.21,10.01,3.23,0.06,6.13,0,-41.35,-46.52,-80.65,3.67
05/02/02,859,33.42,24,28.61,26.31,25.24,0.97,1.32,3.1,3.79,0.67,0.48,2.48,0.83,0.15,10.21,10.01,1.62,0.01,1.14,0,-36.27,-37.94,-57.06,2.13
05/02/02,860,10.01,28.2,28.44,28.32,24.09,-0.57,-0.01,1.81,1.23,-0.68,0.22,0.59,-2.83,0,0,10.01,0,0,0,0,0,0,0,0.71
05/02/02,861,0.54,28.04,28.44,28.24,22.73,-1.46,0.01,1.23,0.58,-0.67,0.22,0.1,-3.66,0,0,0.54,0,0,0,0,0,0,0,0.71
05/02/02,862,0.54,27.15,28.22,27.68,21.58,-1.79,0.78,1.76,1.43,-0.21,0.35,0.22,-3.85,0,0,0.54,0,0,0,0,0,0,0,0.71
05/02/02,863,0.54,26.86,28.01,27.44,20.95,-1.95,1.1,1.84,1.73,-0.09,0.4,0.01,-4.1,0,0,0.54,0,0,0,0,0,0,0,0.71
06/02/02,864,0.54,26.69,27.83,27.26,20.86,-1.93,1.29,1.78,1.86,-0.02,0.43,-0.23,-4.04,0,0,0.54,0,0,0,0,0,0,0,0.71
06/02/02,865,0.54,26.58,27.67,27.13,21.02,-1.88,1.38,1.64,1.88,0.02,0.45,-0.42,-3.85,0,0,0.54,0,0,0,0,0,0,0,0.71
06/02/02,866,0.54,26.46,27.52,26.99,21.04,-1.96,1.44,1.52,1.88,0.08,0.46,-0.53,-3.76,0,0,0.54,0,0,0,0,0,0,0,0.71
06/02/02,867,0.54,26.27,27.35,26.81,20.56,-2.15,1.53,1.48,1.95,0.19,0.48,-0.56,-3.96,0,0,0.54,0,0,0,0,0,0,0,0.71
06/02/02,868,0.54,25.98,27.17,26.58,19.55,-2.35,1.67,1.52,2.1,0.34,0.5,-0.53,-4.48,0,0,0.54,0,0,0,0,0,0,0,0.72
06/02/02,869,0.54,25.91,27.02,26.46,20.54,-2.08,1.69,1.44,2.09,0.39,0.5,-0.57,-3.73,0,0,0.54,0,0,0,0,0,0,0,0.71
06/02/02,870,0.61,24.02,26.74,25.38,21.15,-1.72,2.7,2.26,3.39,1.28,0.67,0.04,-1.99,0,0,0.54,0,0,0,0,-9.21,-0.31,-0.31,3.74
06/02/02,871,0.54,24,26.43,25.21,21.19,-1.55,2.83,2.4,3.58,1.33,0.69,0.06,-1.95,0,0,0.54,0,0,0,0,-8.05,0,0,3.63
06/02/02,872,20.74,24,26.47,25.24,21.74,-0.98,1.32,0.23,1.33,0.03,0.45,-1.51,-1.57,0,10.21,10.01,1.62,0.01,1.46,0,-21.87,0,0,10.68
06/02/02,873,23.81,24,26.84,25.42,23.06,0.89,0.12,-1.62,-1.47,-1.51,0.27,-2.44,-0.65,-0.01,10.21,10.01,3.23,0.09,9.69,0,-25.86,-11.46,-11.46,16.33
06/02/02,874,37.25,24,27.6,25.8,24.7,3.91,-1.63,-3.91,-5.28,-3.52,0.04,-3.32,0.47,0.44,10.21,10.01,6.47,0.21,21.31,0,-34.1,-37.77,-67.24,6.5
06/02/02,875,43.86,24,28.31,26.15,26.36,5.91,-2.57,-4.48,-6.21,-3.56,-0.07,-2.47,1.6,1.93,10.21,10.01,6.47,0.27,25.11,0,-40.86,-53.17,-96.97,6.77
06/02/02,876,48.83,24,28.78,26.39,27.44,6.53,-2.96,-4.02,-5.18,-2.77,-0.11,-0.9,2.32,2.81,10.21,10.01,6.47,0.3,23.39,0,-45.1,-63.03,-119.35,6.74
06/02/02,877,48.83,24,29.03,26.51,27.83,6.02,-2.85,-3.03,-3.58,-2.01,-0.09,0.66,2.58,1.59,10.21,10.01,4.85,0.27,20.23,0,-44.25,-59.36,-121.69,5.03
06/02/02,878,49.16,24,29.05,26.52,27.59,5.06,-2.31,-1.67,-2.05,-1.6,-0.04,1.73,2.42,2.62,10.21,10.01,4.85,0.2,16.25,0,-45.08,-59.31,-123.18,5.34
06/02/02,879,51.06,24,29.29,26.65,27.15,5.45,-2.67,-2.16,-2.93,-2.59,-0.11,1.07,2.13,3.47,10.21,10.01,6.47,0.24,20.5,0,-48.32,-64.86,-129.38,7.05
06/02/02,880,48.77,24,29.34,26.67,26.63,4.6,-2.06,-1.16,-1.82,-2.07,-0.02,1.65,1.77,2.36,10.21,10.01,6.47,0.19,17.78,0,-47.14,-60.91,-119.06,6.82
06/02/02,881,47.12,24,29.3,26.65,26.15,3.93,-1.46,-0.27,-0.97,-1.85,0.05,1.86,1.45,2.05,10.21,10.01,6.47,0.16,15.43,0,-46.3,-57.61,-111.64,6.91
06/02/02,882,40.37,24,28.94,26.47,25.56,2.31,-0.06,1.69,1.63,-0.45,0.25,2.65,1.06,0.35,10.21,10.01,3.23,0.07,7.33,0,-39.72,-43.95,-85.98,3.53
06/02/02,883,34.24,24,28.42,26.21,24.86,0.75,1.15,3.13,3.51,0.36,0.4,2.79,0.58,0.2,10.21,10.01,1.62,0.01,0.57,0,-34.79,-36.02,-60.76,2.25
06/02/02,884,10.01,28.06,28.25,28.16,23.98,-0.58,-0.08,1.88,1.04,-0.94,0.16,0.76,-2.81,0,0,10.01,0,0,0,0,0,0,0,0.71
06/02/02,885,0.54,27.97,28.25,28.11,23.16,-1.26,-0.04,1.32,0.4,-0.95,0.17,0.19,-3.31,0,0,0.54,0,0,0,0,0,0,0,0.71
06/02/02,886,0.54,27.14,28.07,27.6,22.4,-1.48,0.63,1.72,1.07,-0.61,0.28,0.24,-3.27,0,0,0.54,0,0,0,0,0,0,0,0.71
06/02/02,887,0.54,26.89,27.89,27.39,21.91,-1.58,0.95,1.82,1.36,-0.47,0.33,0.09,-3.44,0,0,0.54,0,0,0,0,0,0,0,0.71
07/02/02,888,0.54,26.72,27.73,27.23,21.61,-1.65,1.13,1.76,1.46,-0.39,0.36,-0.08,-3.53,0,0,0.54,0,0,0,0,0,0,0,0.71
07/02/02,889,0.54,26.56,27.57,27.07,21.56,-1.85,1.29,1.72,1.56,-0.3,0.39,-0.19,-3.46,0,0,0.54,0,0,0,0,0,0,0,0.71
07/02/02,890,0.54,26.44,27.41,26.93,21.6,-1.91,1.37,1.63,1.6,-0.23,0.4,-0.34,-3.35,0,0,0.54,0,0,0,0,0,0,0,0.71
07/02/02,891,0.54,26.35,27.28,26.82,21.73,-1.75,1.41,1.49,1.6,-0.2,0.41,-0.5,-3.2,0,0,0.54,0,0,0,0,0,0,0,0.71
07/02/02,892,0.54,26.25,27.15,26.7,21.67,-1.82,1.42,1.39,1.6,-0.14,0.42,-0.57,-3.16,0,0,0.54,0,0,0,0,0,0,0,0.71
07/02/02,893,0.54,26.01,26.99,26.5,20.85,-2.07,1.51,1.4,1.7,-0.01,0.43,-0.55,-3.58,0,0,0.54,0,0,0,0,0,0,0,0.71
07/02/02,894,0.54,24,26.65,25.32,19.9,-2.18,2.74,2.46,3.37,1.01,0.64,0.21,-2.85,0,0,0.54,0,0,0,0,-7.97,0,0,2.63
07/02/02,895,0.54,24,26.3,25.15,19.66,-2.24,2.9,2.61,3.61,1.05,0.66,0.15,-3.02,0,0,0.54,0,0,0,0,-6.39,0,0,2.22
07/02/02,896,20.74,24,26.32,25.16,19.89,-1.59,1.47,0.52,1.59,-0.1,0.43,-1.48,-2.88,0,10.21,10.01,1.62,0.01,0.71,0,-19.82,0,0,5.61
07/02/02,897,21.26,24,26.54,25.27,21.44,-0.13,0.64,-0.84,-0.13,-0.93,0.31,-2.17,-1.8,-0.37,10.21,10.01,3.23,0.05,5.48,0,-22.73,0,0,10.55
07/02/02,898,27.92,24,27.17,25.58,23.8,2.86,-1.06,-3.18,-3.81,-3.07,0.07,-3.23,-0.15,-0.07,10.21,10.01,6.47,0.16,16.34,0,-30.35,-25.24,-25.24,11.54
07/02/02,899,34.23,24,28.13,26.07,26.51,6.39,-2.59,-4.76,-7.63,-4.89,-0.11,-2.97,1.71,2.44,10.21,10.01,6.47,0.3,27.49,0,-40.54,-53.34,-53.65,6.79
07/02/02,900,39.43,24,28.77,26.39,28.35,7.77,-3.07,-4.25,-6.86,-3.89,-0.14,-0.98,2.93,3.51,10.21,10.01,6.47,0.34,25.91,0,-46.57,-68.79,-77.03,6.69
07/02/02,901,43.25,24,29.17,26.58,29.24,8.04,-3.2,-3.35,-5.48,-3.18,-0.14,0.75,3.51,3.35,10.21,10.01,4.85,0.36,23.4,0,-48.03,-68.22,-96.58,5.23
07/02/02,902,43.58,24,29.39,26.7,28.94,7.36,-3.35,-3,-4.03,-2.69,-0.17,1.31,3.31,2.54,10.21,10.01,4.85,0.29,22.17,0,-48.16,-67.27,-98.04,5.1
07/02/02,903,42.87,24,29.59,26.8,28.23,6.69,-3.14,-2.39,-3.68,-3,-0.16,1.53,2.84,2.4,10.21,10.01,6.47,0.27,22.67,0,-49.93,-71.65,-92.5,6.48
07/02/02,904,39.62,24,29.39,26.69,27.19,4.69,-1.91,-0.33,-0.94,-1.77,-0.01,2.4,2.15,2.36,10.21,10.01,6.47,0.16,15.05,0,-47.84,-64.18,-77.9,6.65
07/02/02,905,37.4,24,29.36,26.68,26.39,4.15,-1.62,-0.14,-1.06,-2.38,0.02,1.67,1.61,1.61,10.21,10.01,6.47,0.17,16.49,0,-46.4,-58.62,-67.89,6.62
07/02/02,906,35.96,24,29.03,26.51,25.45,2.57,-0.29,1.58,1.44,-0.97,0.21,2.23,0.98,0.69,10.21,10.01,3.23,0.09,9.15,0,-40.54,-44.34,-66.14,3.76
07/02/02,907,32.41,24,28.51,26.26,24.75,0.91,1.02,3.15,3.54,0.07,0.39,2.53,0.5,0.14,10.21,10.01,1.62,0.02,1.63,0,-35.24,-36.28,-52.53,2.19
07/02/02,908,10.01,28.1,28.31,28.2,23.98,-0.46,-0.13,2.09,1.18,-1.14,0.16,0.68,-2.83,0,0,10.01,0,0,0,0,0,0,0,0.71
07/02/02,909,0.54,28.06,28.32,28.19,23.48,-1.04,-0.11,1.47,0.44,-1.18,0.16,0.11,-3.15,0,0,0.54,0,0,0,0,0,0,0,0.71
07/02/02,910,0.54,27.39,28.15,27.77,22.77,-1.3,0.47,1.78,0.97,-0.91,0.26,0.15,-3.19,0,0,0.54,0,0,0,0,0,0,0,0.71
07/02/02,911,0.54,26.98,27.96,27.47,22.02,-1.6,0.86,1.94,1.33,-0.7,0.33,0.08,-3.42,0,0,0.54,0,0,0,0,0,0,0,0.71
08/02/02,912,0.54,26.66,27.75,27.2,20.92,-2.01,1.17,2.04,1.6,-0.52,0.39,0,-3.97,0,0,0.54,0,0,0,0,0,0,0,0.71
08/02/02,913,0.54,26.33,27.53,26.93,20.15,-2.36,1.48,2.14,1.9,-0.32,0.44,-0.09,-4.29,0,0,0.54,0,0,0,0,0,0,0,0.71
08/02/02,914,0.54,26.1,27.33,26.71,19.63,-2.23,1.65,2.07,2.03,-0.23,0.47,-0.3,-4.5,0,0,0.54,0,0,0,0,0,0,0,0.72
08/02/02,915,0.54,25.96,27.16,26.56,19.84,-2.06,1.73,1.93,2.05,-0.16,0.49,-0.46,-4.26,0,0,0.54,0,0,0,0,0,0,0,0.71
08/02/02,916,0.54,25.87,26.98,26.43,20.1,-2.3,1.73,1.79,2,-0.09,0.49,-0.52,-4.01,0,0,0.54,0,0,0,0,0,0,0,0.71
08/02/02,917,0.54,25.52,26.78,26.15,18.54,-2.7,1.88,1.82,2.17,0.1,0.52,-0.49,-4.88,0,0,0.54,0,0,0,0,0,0,0,0.72
08/02/02,918,0.54,23.94,26.43,25.19,17.23,-2.67,2.88,2.62,3.54,0.92,0.68,0.03,-4.71,0,0,0.54,0,0,0,0,-5.12,0,0,1.48
08/02/02,919,0.54,24,26.13,25.06,17.38,-2.5,2.89,2.55,3.56,0.9,0.68,-0.15,-4.65,0,0,0.54,0,0,0,0,-3.93,0,0,1.32
08/02/02,920,20.74,24,26.15,25.07,18.35,-1.96,1.47,0.49,1.58,-0.19,0.45,-1.67,-3.95,0,10.21,10.01,1.62,0.01,0.6,0,-17.98,0,0,3.98
08/02/02,921,21.26,24,26.45,25.22,20.3,-0.15,0.38,-1.21,-1.02,-1.71,0.29,-2.6,-2.59,-0.56,10.21,10.01,3.23,0.07,7.91,0,-21.31,0,0,6.97
08/02/02,922,24.74,24,27.39,25.69,22.64,3.61,-1.83,-4.24,-6.39,-4.66,0,-3.99,-0.96,-1.07,10.21,10.01,6.47,0.23,24.04,0,-30.01,-10.94,-10.94,16.07
08/02/02,923,35.76,24,28.05,26.03,24.81,5.03,-2.64,-4.55,-6.18,-3.74,-0.09,-2.87,0.55,0.53,10.21,10.01,6.47,0.27,25.12,0,-36.92,-41.12,-60.51,6.54
08/02/02,924,37.84,24,28.42,26.21,26.1,5.29,-2.88,-3.85,-4.5,-2.76,-0.11,-1.36,1.42,1.62,10.21,10.01,6.47,0.27,21.73,0,-40.69,-51.49,-69.89,6.66
08/02/02,925,38.69,24,28.78,26.39,26.52,5.8,-3,-3.2,-4.42,-3.09,-0.12,-0.25,1.7,1.12,10.21,10.01,4.85,0.32,22.3,0,-41.4,-51.19,-76.05,5.04
08/02/02,926,38.06,24,29.09,26.54,26.23,5.95,-3.26,-3.06,-3.97,-3.06,-0.15,0.22,1.5,1.41,10.21,10.01,4.85,0.3,22.99,0,-43.27,-51.89,-73.23,5.24
08/02/02,927,36.43,24,29.34,26.67,25.81,5.75,-3.19,-2.57,-3.67,-3.19,-0.15,0.74,1.22,1.75,10.21,10.01,6.47,0.27,23.13,0,-46.02,-55.34,-63.55,6.9
08/02/02,928,36.7,24,29.37,26.68,25.45,4.71,-2.47,-1.2,-2.09,-2.47,-0.06,1.62,0.98,0.99,10.21,10.01,6.47,0.2,19.04,0,-45.18,-52.64,-64.74,6.6
08/02/02,929,37.76,24,29.09,26.55,25.24,3.17,-1.25,0.73,0.26,-1.48,0.09,2.42,0.83,1.36,10.21,10.01,6.47,0.12,11.38,0,-43.63,-50.04,-69.53,7.03
08/02/02,930,37.41,24,28.96,26.48,24.76,2.72,-0.8,1.03,0.28,-1.84,0.15,1.86,0.51,0.16,10.21,10.01,3.23,0.11,12.16,0,-39.12,-41.22,-72.67,3.51
08/02/02,931,31.61,24,28.45,26.22,24.13,0.75,0.74,2.99,3.31,0.02,0.37,2.56,0.08,0.02,10.21,10.01,1.62,0.02,2.07,0,-34.32,-34.21,-48.94,5.79
08/02/02,932,10.01,27.89,28.19,28.04,23.09,-0.84,-0.2,2.21,1.26,-1.1,0.17,0.83,-3.31,0,0,10.01,0,0,0,0,0,0,0,0.71
08/02/02,933,0.54,27.74,28.14,27.94,22.04,-1.72,-0.08,1.74,0.7,-1.09,0.18,0.26,-3.94,0,0,0.54,0,0,0,0,0,0,0,0.71
08/02/02,934,0.54,26.79,27.9,27.35,21.01,-1.84,0.73,2.26,1.55,-0.66,0.32,0.31,-4,0,0,0.54,0,0,0,0,0,0,0,0.71
08/02/02,935,0.54,26.48,27.68,27.08,20.35,-2.04,1.09,2.31,1.81,-0.52,0.38,0.12,-4.26,0,0,0.54,0,0,0,0,0,0,0,0.71
09/02/02,936,0.54,26.23,27.45,26.84,19.89,-2.35,1.36,2.3,2.01,-0.38,0.42,-0.07,-4.41,0,0,0.54,0,0,0,0,0,0,0,0.72
09/02/02,937,0.54,26.02,27.25,26.64,19.64,-2.23,1.55,2.19,2.12,-0.28,0.46,-0.3,-4.44,0,0,0.54,0,0,0,0,0,0,0,0.72
09/02/02,938,0.54,25.83,27.07,26.45,19.35,-2.24,1.66,2.05,2.15,-0.18,0.48,-0.45,-4.52,0,0,0.54,0,0,0,0,0,0,0,0.72
09/02/02,939,0.54,25.62,26.86,26.24,19.08,-2.48,1.8,2,2.24,-0.04,0.5,-0.48,-4.56,0,0,0.54,0,0,0,0,0,0,0,0.72
09/02/02,940,0.54,25.38,26.66,26.02,18.5,-2.62,1.91,1.95,2.32,0.1,0.52,-0.52,-4.8,0,0,0.54,0,0,0,0,0,0,0,0.72
09/02/02,941,0.54,25.23,26.46,25.85,18.95,-2.61,1.97,1.87,2.36,0.2,0.53,-0.59,-4.38,0,0,0.54,0,0,0,0,0,0,0,0.72
09/02/02,942,0.54,25.14,26.29,25.71,18.96,-2.56,1.9,1.66,2.25,0.23,0.52,-0.72,-4.31,0,0,0.54,0,0,0,0,0,0,0,0.71
09/02/02,943,0.54,24.96,26.13,25.54,18.89,-2.43,1.92,1.57,2.28,0.33,0.53,-0.76,-4.24,0,0,0.54,0,0,0,0,0,0,0,0.71
09/02/02,944,0.54,24.99,26.07,25.53,19.88,-1.79,1.51,0.92,1.37,-0.28,0.46,-1.18,-3.56,0,0,0.54,0,0.02,2.43,0,0,0,0,0.71
09/02/02,945,0.54,25.55,26.62,26.08,21.96,0.9,-0.42,-1.83,-3.02,-3.23,0.18,-2.84,-2.48,0,0,0.54,0,0.13,14.3,0,0,0,0,0.71
09/02/02,946,0.54,26.86,27.71,27.29,24.52,4.17,-3.03,-5.04,-8.22,-6.29,-0.19,-4.06,-1.61,0,0,0.54,0,0.25,26.83,0,0,0,0,0.71
09/02/02,947,0.54,28.24,28.71,28.47,26.81,5.47,-4.65,-6.29,-9.46,-6.41,-0.41,-3.44,-0.98,0,0,0.54,0,0.3,27.94,0,0,0,0,0.7
09/02/02,948,0.54,29.25,29.55,29.4,28.1,6.11,-5.69,-6.22,-9.53,-6.15,-0.54,-2.25,-0.78,0,0,0.54,0,0.35,26.18,0,0,0,0,0.7
09/02/02,949,0.54,29.85,30.14,30,28.27,5.68,-6.17,-5.46,-8.27,-5.25,-0.61,-1.15,-1.07,0,0,0.54,0,0.34,22.47,0,0,0,0,0.7
09/02/02,950,0.54,30.1,30.52,30.31,27.7,4.57,-6.2,-4.53,-7.02,-4.7,-0.64,-0.51,-1.63,0,0,0.54,0,0.26,20.13,0,0,0,0,0.71
09/02/02,951,0.54,30.29,30.95,30.62,26.96,3.99,-6.24,-4.07,-7.36,-5.41,-0.68,-0.41,-2.26,0,0,0.54,0,0.26,21.96,0,0,0,0,0.71
09/02/02,952,0.54,30.46,31.29,30.87,26.45,3.24,-5.87,-3.08,-6.81,-5.45,-0.64,0.01,-2.73,0,0,0.54,0,0.22,20.89,0,0,0,0,0.71
09/02/02,953,0.54,30.67,31.55,31.11,26.36,2.73,-5.38,-2,-6.04,-5.33,-0.58,0.33,-2.93,0,0,0.54,0,0.19,18.83,0,0,0,0,0.71
09/02/02,954,0.54,30.53,31.31,30.92,26.27,0.93,-3.64,0.76,-2.19,-3.08,-0.33,1.54,-2.9,0,0,0.54,0,0.08,7.64,0,0,0,0,0.71
09/02/02,955,0.54,30.1,30.89,30.5,25.76,-0.51,-2.07,2.86,0.22,-2.06,-0.12,1.98,-2.96,0,0,0.54,0,0.01,1.19,0,0,0,0,0.71
09/02/02,956,0.54,29.58,30.51,30.05,24.56,-1.4,-1.13,3.57,1.2,-1.93,0.02,1.55,-3.43,0,0,0.54,0,0,0,0,0,0,0,0.71
09/02/02,957,0.54,29,30.18,29.59,22.75,-1.98,-0.34,3.77,1.8,-1.76,0.15,1.09,-4.3,0,0,0.54,0,0,0,0,0,0,0,0.72
09/02/02,958,0.54,28.43,29.85,29.14,20.81,-2.53,0.41,3.91,2.31,-1.5,0.27,0.79,-5.28,0,0,0.54,0,0,0,0,0,0,0,0.72
09/02/02,959,0.54,27.93,29.5,28.71,19.41,-2.97,1.06,3.97,2.71,-1.22,0.37,0.52,-5.92,0,0,0.54,0,0,0,0,0,0,0,0.72
10/02/02,960,0.54,27.56,29.17,28.37,18.88,-3.19,1.53,3.86,2.93,-1,0.45,0.21,-6.05,0,0,0.54,0,0,0,0,0,0,0,0.72
10/02/02,961,0.54,27.35,28.89,28.12,19.17,-3,1.8,3.57,2.93,-0.89,0.5,-0.15,-5.69,0,0,0.54,0,0,0,0,0,0,0,0.72
10/02/02,962,0.54,27.25,28.66,27.96,19.9,-2.73,1.88,3.17,2.75,-0.83,0.52,-0.45,-5.11,0,0,0.54,0,0,0,0,0,0,0,0.72
10/02/02,963,0.54,27.17,28.46,27.81,20.45,-2.61,1.9,2.81,2.53,-0.75,0.52,-0.58,-4.66,0,0,0.54,0,0,0,0,0,0,0,0.72
10/02/02,964,0.54,27.01,28.27,27.64,20.35,-2.57,1.93,2.56,2.38,-0.63,0.53,-0.6,-4.62,0,0,0.54,0,0,0,0,0,0,0,0.72
10/02/02,965,0.54,26.55,28.01,27.28,17.95,-3.23,2.16,2.62,2.58,-0.33,0.57,-0.43,-6.02,0,0,0.54,0,0,0,0,0,0,0,0.72
10/02/02,966,0.54,25.97,27.68,26.82,16.35,-3.62,2.59,2.91,3.09,0.09,0.64,-0.25,-6.76,0,0,0.54,0,0,0,0,0,0,0,0.72
10/02/02,967,0.54,25.77,27.41,26.59,16.83,-3.46,2.64,2.76,3.1,0.18,0.65,-0.44,-6.28,0,0,0.54,0,0,0,0,0,0,0,0.72
10/02/02,968,0.54,25.81,27.32,26.57,18.2,-2.51,2.1,1.81,1.74,-0.73,0.57,-1.14,-5.35,0,0,0.54,0,0.03,3.45,0,0,0,0,0.72
10/02/02,969,0.54,26.54,27.98,27.26,20.74,0.72,-0.25,-1.62,-3.6,-4.19,0.23,-3.14,-4.06,0,0,0.54,0,0.15,17.69,0,0,0,0,0.71
10/02/02,970,0.54,27.74,28.89,28.31,23.59,3.2,-2.47,-4.19,-6.97,-5.76,-0.08,-3.77,-2.88,0,0,0.54,0,0.24,24.96,0,0,0,0,0.71
10/02/02,971,0.54,28.95,29.75,29.35,26.23,4.7,-3.97,-5.15,-7.98,-5.8,-0.3,-3.04,-1.87,0,0,0.54,0,0.28,25.22,0,0,0,0,0.71
10/02/02,972,0.54,29.94,30.51,30.23,27.76,5.31,-4.95,-5.16,-8.36,-5.67,-0.43,-1.74,-1.49,0,0,0.54,0,0.32,23.4,0,0,0,0,0.71
10/02/02,973,0.54,30.63,31.12,30.87,28.35,5.31,-5.54,-4.62,-8.04,-5.33,-0.5,-0.51,-1.55,0,0,0.54,0,0.35,21.18,0,0,0,0,0.71
10/02/02,974,0.54,31.04,31.65,31.34,28.06,4.83,-6.14,-4.59,-7.8,-5.3,-0.61,-0.19,-2.02,0,0,0.54,0,0.29,21.58,0,0,0,0,0.71
10/02/02,975,0.54,31.38,32.14,31.76,27.67,4.12,-6.3,-4.16,-8.18,-5.91,-0.66,-0.04,-2.51,0,0,0.54,0,0.28,23.32,0,0,0,0,0.71
10/02/02,976,0.54,31.58,32.48,32.03,27.23,3.35,-5.95,-3.1,-7.7,-6.11,-0.63,0.25,-2.96,0,0,0.54,0,0.24,22.53,0,0,0,0,0.71
10/02/02,977,0.54,31.9,32.93,32.41,26.88,3.27,-5.8,-2.46,-8.29,-7.05,-0.62,0.17,-3.41,0,0,0.54,0,0.23,24.26,0,0,0,0,0.71
10/02/02,978,0.54,31.8,32.81,32.31,26.11,1.21,-4.42,-0.15,-3.99,-4.41,-0.42,0.98,-3.87,0,0,0.54,0,0.12,13.68,0,0,0,0,0.71
10/02/02,979,0.54,31.28,32.31,31.8,25.14,-0.89,-2.4,2.82,0.02,-2.37,-0.13,1.91,-4.19,0,0,0.54,0,0.03,3.3,0,0,0,0,0.71
10/02/02,980,0.54,30.62,31.78,31.2,23.8,-2.07,-1.02,4.24,1.73,-1.96,0.06,1.71,-4.68,0,0,0.54,0,0,0,0,0,0,0,0.72
10/02/02,981,0.54,30.03,31.39,30.71,22.64,-2.56,-0.17,4.44,2.32,-1.87,0.19,1.12,-5.08,0,0,0.54,0,0,0,0,0,0,0,0.72
10/02/02,982,0.54,29.55,31.04,30.29,21.55,-2.87,0.52,4.4,2.65,-1.7,0.3,0.68,-5.52,0,0,0.54,0,0,0,0,0,0,0,0.72
10/02/02,983,0.54,29.14,30.71,29.92,20.79,-3.05,1.08,4.27,2.85,-1.49,0.4,0.39,-5.78,0,0,0.54,0,0,0,0,0,0,0,0.72
11/02/02,984,0.54,28.78,30.4,29.59,19.98,-3.19,1.49,4.08,2.93,-1.28,0.47,0.18,-6.11,0,0,0.54,0,0,0,0,0,0,0,0.72
11/02/02,985,0.54,28.43,30.09,29.26,19.35,-3.27,1.85,3.92,3,-1.05,0.53,0.06,-6.32,0,0,0.54,0,0,0,0,0,0,0,0.72
11/02/02,986,0.54,28.09,29.8,28.94,18.58,-3.26,2.11,3.72,3.02,-0.85,0.58,-0.07,-6.64,0,0,0.54,0,0,0,0,0,0,0,0.72
11/02/02,987,0.54,27.73,29.49,28.61,17.95,-3.57,2.37,3.62,3.14,-0.59,0.63,-0.12,-6.84,0,0,0.54,0,0,0,0,0,0,0,0.72
11/02/02,988,0.54,27.37,29.16,28.27,17.24,-3.8,2.6,3.51,3.27,-0.35,0.67,-0.23,-7.1,0,0,0.54,0,0,0,0,0,0,0,0.72
11/02/02,989,0.54,26.99,28.84,27.92,16.46,-3.89,2.8,3.41,3.43,-0.11,0.7,-0.36,-7.4,0,0,0.54,0,0,0,0,0,0,0,0.73
11/02/02,990,0.74,23.95,28.27,26.11,16.2,-3.48,4.82,4.9,6.23,1.47,1.05,0.81,-5.45,0,0,0.54,0,0,0,0,-14.11,-0.89,-0.89,2.42
11/02/02,991,0.54,24,27.69,25.85,17.08,-3.2,5,4.89,6.45,1.54,1.07,0.62,-4.89,0,0,0.54,0,0,0,0,-12.26,0,0,2.52
11/02/02,992,20.74,24,27.63,25.82,18.73,-1.92,3.16,2.01,3.18,-0.25,0.78,-1.54,-3.72,-1.46,10.21,10.01,1.62,0.03,3.36,0,-24.74,0,0,5.8
11/02/02,993,22.1,24,28.18,26.09,21.46,1.54,1.29,-1,-1.87,-2.88,0.52,-3.13,-1.78,-1.19,10.21,10.01,3.23,0.15,17.44,0,-31.43,-3.79,-3.79,13.32
11/02/02,994,31.74,24,28.93,26.47,24.39,5.06,-0.35,-2.87,-5.26,-4.17,0.31,-3.27,0.26,0.3,10.21,10.01,6.47,0.25,26.56,0,-42.05,-42.42,-42.42,9.18
11/02/02,995,36.89,24,29.61,26.81,27.02,7.59,-1.33,-3.18,-5.98,-3.88,0.21,-1.7,2.06,2.4,10.21,10.01,6.47,0.31,28.57,0,-50.26,-65.59,-65.59,6.62
11/02/02,996,39.61,24,29.95,26.98,28.5,7.95,-1.69,-2.51,-3.95,-2.33,0.18,0.52,3.03,4.4,10.21,10.01,6.47,0.32,23.52,0,-54.99,-77.85,-77.85,6.84
11/02/02,997,38.9,24,30.09,27.05,28.99,7.22,-1.68,-1.68,-2.52,-1.71,0.18,2.18,3.35,3.31,10.21,10.01,4.85,0.31,20.33,0,-53.64,-72.67,-77,5.27
